ID_TEST1,REF_ID,ORDER_ID,CREATE_DATE,TRADE_DATE,TRADE_ID,status,TRANS_SUB_TYPE,TRANS_TYPE,EXEC_BROKER,TARGET_NOTNL_AMT_N,TARGET_NOTNL_AMT,ORDER_TARGET_QTY,ALLOCATION_TARGET_QTY,PRIN_LOCAL_CRRNCY,acct_cd,SWAP_PARTY_IND,DEAL_SPREAD,FX_RATE,MKT_PRICE,LAST_RESET_PRICE,SEC_TYP_CD,SEC_NAME,SEC_TYP_CD,UnderlyingSecurityName,FIXED_RATE,FLOAT_RATE,INDEX_NAME,FIRST_PAYMENT_DATE,OTC_CLEAR_ELIG_IND,LOC_CRRNCY_CD,mature_date,PUT/CALL,ISSUE_DATE,LIST_EXCH_CD,LIST_EXCH_CD,STRIKE_PRICE,OPTN_EXPIRE_TYPE,EXPIRE_DATE,SENT_ACCT_DATE,sec_id,ID_TEST2
BNYMDAY1USDETCTRS,BNYMDAY1USDETCTRS12051319081348,1881925461,5/13/2019 8:45,5/13/2019 0:00,77031381,ACCT,OPEN,BUYL,MLCO,14790,4437,1000,300,USD,7025,R,(null),1,14.79,14.765,SWAPTOT,TRS GB/PHAG 2Y 01/17/2020,ETFCOM,ETFS PHYSICAL SILVER FD,0.00E+00,0.00001,USD-LIBOR-BBA-1M,5/17/2019 0:00,N,USD,1/17/2020 0:00,(null),5/15/2019 0:00,OTC,LSE,14.79,(null),(null),5/14/2019 10:48,1880234416,BNYMDAY1USDETCTRS1881925461
BNYMDAY1USDETCTRS,BNYMDAY1USDETCTRS12051319081348,1881925461,5/13/2019 8:45,5/13/2019 0:00,77031382,ACCT,OPEN,BUYL,MLCO,14790,2958,1000,200,USD,7AJF,R,(null),1,14.79,14.765,SWAPTOT,TRS GB/PHAG 2Y 01/17/2020,ETFCOM,ETFS PHYSICAL SILVER FD,0.00E+00,0.00001,USD-LIBOR-BBA-1M,5/17/2019 0:00,N,USD,1/17/2020 0:00,(null),5/15/2019 0:00,OTC,LSE,14.79,(null),(null),5/14/2019 10:48,1880234416,BNYMDAY1USDETCTRS1881925461
BNYMDAY1USDETCTRS,BNYMDAY1USDETCTRS12051319081348,1881925461,5/13/2019 8:45,5/13/2019 0:00,77031380,ACCT,OPEN,BUYL,MLCO,14790,3327.75,1000,225,USD,9577,R,(null),1,14.79,14.765,SWAPTOT,TRS GB/PHAG 2Y 01/17/2020,ETFCOM,ETFS PHYSICAL SILVER FD,0.00E+00,0.00001,USD-LIBOR-BBA-1M,5/17/2019 0:00,N,USD,1/17/2020 0:00,(null),5/15/2019 0:00,OTC,LSE,14.79,(null),(null),5/14/2019 10:48,1880234416,BNYMDAY1USDETCTRS1881925461
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS16051419080259,1881715819,5/14/2019 8:03,5/14/2019 0:00,77015458,ACCT,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,70GB,P,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:33,1881715798,BNYMDAY2CDXHYCCDS1881715819
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS16051419080259,1881715819,5/14/2019 8:03,5/14/2019 0:00,77015456,ACCT,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,7AJF,P,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:33,1881715798,BNYMDAY2CDXHYCCDS1881715819
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS16051419080259,1881715819,5/14/2019 8:03,5/14/2019 0:00,77015455,ACCT,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,9539,P,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:33,1881715798,BNYMDAY2CDXHYCCDS1881715819
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS16051419080259,1881715819,5/14/2019 8:03,5/14/2019 0:00,77015457,ACCT,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,9752,P,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:33,1881715798,BNYMDAY2CDXHYCCDS1881715819
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS17051419080300,1881715816,5/14/2019 8:03,5/14/2019 0:00,77015453,ACCT,OPEN,BUYL,MLCO,10000000,2000000,10000000,2000000,USD,70GB,R,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715792,BNYMDAY2CDXIGCCDS1881715816
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS17051419080300,1881715816,5/14/2019 8:03,5/14/2019 0:00,77015451,ACCT,OPEN,BUYL,MLCO,10000000,2000000,10000000,2000000,USD,7AJF,R,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715792,BNYMDAY2CDXIGCCDS1881715816
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS17051419080300,1881715816,5/14/2019 8:03,5/14/2019 0:00,77015447,ACCT,OPEN,BUYL,MLCO,10000000,2000000,10000000,2000000,USD,9539,R,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715792,BNYMDAY2CDXIGCCDS1881715816
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS17051419080300,1881715816,5/14/2019 8:03,5/14/2019 0:00,77015452,ACCT,OPEN,BUYL,MLCO,10000000,2000000,10000000,2000000,USD,9752,R,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715792,BNYMDAY2CDXIGCCDS1881715816
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS17051419080300,1881715816,5/14/2019 8:03,5/14/2019 0:00,77015454,ACCT,OPEN,BUYL,MLCO,10000000,2000000,10000000,2000000,USD,9810,R,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715792,BNYMDAY2CDXIGCCDS1881715816
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS8051419080255,1881715825,5/14/2019 8:03,5/14/2019 0:00,77015459,READY,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,3472,P,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715795,BNYMDAY2CMBXAACDS1881715825
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS8051419080255,1881715825,5/14/2019 8:03,5/14/2019 0:00,77015462,READY,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,7AJF,P,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715795,BNYMDAY2CMBXAACDS1881715825
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS8051419080255,1881715825,5/14/2019 8:03,5/14/2019 0:00,77015461,READY,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,9539,P,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715795,BNYMDAY2CMBXAACDS1881715825
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS8051419080255,1881715825,5/14/2019 8:03,5/14/2019 0:00,77015460,READY,OPEN,BUYL,GSCO,10000000,2500000,10000000,2500000,USD,9577,P,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715795,BNYMDAY2CMBXAACDS1881715825
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS11051419080257,1881715815,5/14/2019 8:03,5/14/2019 0:00,77015449,ACCT,OPEN,BUYL,MSCO,10000000,2000000,10000000,2000000,USD,70GB,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX AAA CDSI S10 PRC 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/27/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881715801,BNYMDAY2CMBXAACDS1881715815
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS11051419080257,1881715815,5/14/2019 8:03,5/14/2019 0:00,77015446,ACCT,OPEN,BUYL,MSCO,10000000,2000000,10000000,2000000,USD,7AJF,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX AAA CDSI S10 PRC 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/27/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881715801,BNYMDAY2CMBXAACDS1881715815
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS11051419080257,1881715815,5/14/2019 8:03,5/14/2019 0:00,77015445,ACCT,OPEN,BUYL,MSCO,10000000,2000000,10000000,2000000,USD,9539,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX AAA CDSI S10 PRC 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/27/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881715801,BNYMDAY2CMBXAACDS1881715815
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS11051419080257,1881715815,5/14/2019 8:03,5/14/2019 0:00,77015448,ACCT,OPEN,BUYL,MSCO,10000000,2000000,10000000,2000000,USD,9752,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX AAA CDSI S10 PRC 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/27/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881715801,BNYMDAY2CMBXAACDS1881715815
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS11051419080257,1881715815,5/14/2019 8:03,5/14/2019 0:00,77015450,ACCT,OPEN,BUYL,MSCO,10000000,2000000,10000000,2000000,USD,9810,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX AAA CDSI S10 PRC 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/27/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881715801,BNYMDAY2CMBXAACDS1881715815
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS18051419080300,1881715813,5/14/2019 8:03,5/14/2019 0:00,77015443,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,7AJF,P,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715804,BNYMDAY2CDXIGCCDS1881715813
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS18051419080300,1881715813,5/14/2019 8:03,5/14/2019 0:00,77015442,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9539,P,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715804,BNYMDAY2CDXIGCCDS1881715813
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS18051419080300,1881715813,5/14/2019 8:03,5/14/2019 0:00,77015441,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9577,P,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715804,BNYMDAY2CDXIGCCDS1881715813
BNYMDAY2CDXIGCCDS,BNYMDAY2CDXIGCCDS18051419080300,1881715813,5/14/2019 8:03,5/14/2019 0:00,77015444,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9752,P,64.21,(null),101.7001904,(null),SWAPCDSI,CDX IG CDSI S32 5YR 06/20/2024,CDSI,CDX IG CDSI S32 5YR,1,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 13:42,1881715804,BNYMDAY2CDXIGCCDS1881715813
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS15051419080259,1881712493,5/14/2019 8:03,5/14/2019 0:00,77027383,ACCT,OPEN,BUYL,ICE,10000000,2000000,10000000,2000000,USD,70GB,R,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712477,BNYMDAY2CDXHYCCDS1881712493
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS15051419080259,1881712493,5/14/2019 8:03,5/14/2019 0:00,77027379,ACCT,OPEN,BUYL,ICE,10000000,2000000,10000000,2000000,USD,7AJF,R,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712477,BNYMDAY2CDXHYCCDS1881712493
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS15051419080259,1881712493,5/14/2019 8:03,5/14/2019 0:00,77027377,ACCT,OPEN,BUYL,ICE,10000000,2000000,10000000,2000000,USD,9539,R,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712477,BNYMDAY2CDXHYCCDS1881712493
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS15051419080259,1881712493,5/14/2019 8:03,5/14/2019 0:00,77027376,ACCT,OPEN,BUYL,ICE,10000000,2000000,10000000,2000000,USD,9577,R,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712477,BNYMDAY2CDXHYCCDS1881712493
BNYMDAY2CDXHYCCDS,BNYMDAY2CDXHYCCDS15051419080259,1881712493,5/14/2019 8:03,5/14/2019 0:00,77027381,ACCT,OPEN,BUYL,ICE,10000000,2000000,10000000,2000000,USD,9752,R,354.3563,(null),106.2701,(null),SWAPCDSI,CDX HY CDSI S32 5Y PRC 06/20/2024,CDSI,CDX HY CDSI S32 5Y PRC,5,0.00001,(null),6/20/2019 0:00,Y,USD,6/20/2024 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712477,BNYMDAY2CDXHYCCDS1881712493
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS13051419080258,1881712492,5/14/2019 8:03,5/14/2019 0:00,77027380,ACCT,OPEN,BUYL,GSCO,10000000,2000000,10000000,2000000,USD,70GB,R,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712468,BNYMDAY2CDXEMCCDS1881712492
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS13051419080258,1881712492,5/14/2019 8:03,5/14/2019 0:00,77027375,ACCT,OPEN,BUYL,GSCO,10000000,2000000,10000000,2000000,USD,7AJF,R,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712468,BNYMDAY2CDXEMCCDS1881712492
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS13051419080258,1881712492,5/14/2019 8:03,5/14/2019 0:00,77027378,ACCT,OPEN,BUYL,GSCO,10000000,2000000,10000000,2000000,USD,9752,R,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712468,BNYMDAY2CDXEMCCDS1881712492
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS13051419080258,1881712492,5/14/2019 8:03,5/14/2019 0:00,77027382,ACCT,OPEN,BUYL,GSCO,10000000,2000000,10000000,2000000,USD,9810,R,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712468,BNYMDAY2CDXEMCCDS1881712492
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS13051419080258,1881712492,5/14/2019 8:03,5/14/2019 0:00,77027384,ACCT,OPEN,BUYL,GSCO,10000000,2000000,10000000,2000000,USD,9878,R,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 11:58,1881712468,BNYMDAY2CDXEMCCDS1881712492
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS14051419080258,1881712500,5/14/2019 8:03,5/14/2019 0:00,77027395,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,70GB,P,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:13,1881712480,BNYMDAY2CDXEMCCDS1881712500
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS14051419080258,1881712500,5/14/2019 8:03,5/14/2019 0:00,77027393,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,7AJF,P,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:13,1881712480,BNYMDAY2CDXEMCCDS1881712500
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS14051419080258,1881712500,5/14/2019 8:03,5/14/2019 0:00,77027394,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9752,P,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:13,1881712480,BNYMDAY2CDXEMCCDS1881712500
BNYMDAY2CDXEMCCDS,BNYMDAY2CDXEMCCDS14051419080258,1881712500,5/14/2019 8:03,5/14/2019 0:00,77027396,ACCT,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9810,P,207.7445,(null),95.5225,(null),SWAPCDSI,CDX EM CDSI S30 5Y 12/20/2023,CDSI,CDX EM CDSI S30 5Y,1,0.00001,(null),12/20/2018 0:00,Y,USD,12/20/2023 0:00,(null),3/20/2019 0:00,OTC,OTC,(null),(null),(null),5/14/2019 12:13,1881712480,BNYMDAY2CDXEMCCDS1881712500
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS9051419080256,1881715827,5/14/2019 8:03,5/14/2019 0:00,77015464,READY,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,70GB,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715821,BNYMDAY2CMBXAACDS1881715827
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS9051419080256,1881715827,5/14/2019 8:03,5/14/2019 0:00,77015463,READY,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9752,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715821,BNYMDAY2CMBXAACDS1881715827
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS9051419080256,1881715827,5/14/2019 8:03,5/14/2019 0:00,77015465,READY,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9810,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715821,BNYMDAY2CMBXAACDS1881715827
BNYMDAY2CMBXAACDS,BNYMDAY2CMBXAACDS9051419080256,1881715827,5/14/2019 8:03,5/14/2019 0:00,77015466,READY,OPEN,BUYL,MLCO,10000000,2500000,10000000,2500000,USD,9878,R,45.5158,(null),100.3,(null),SWAPCDSI,CMBX.NA.AAA.10 11/17/2059,CDSI,CMBX.NA.AAA.10,0.5,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881715821,BNYMDAY2CMBXAACDS1881715827
BNYMDAY2CMBXBBCDS,BNYMDAY2CMBXBBCDS10051419080256,1881712587,5/14/2019 8:03,5/14/2019 0:00,77027401,READY,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,3472,P,376.41,(null),95.4,(null),SWAPCDSI,CMBX BBB- CDSI S10 PRC 11/17/2059,CDSI,CMBX BBB- CDSI S10 PRC,3,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881712573,BNYMDAY2CMBXBBCDS1881712587
BNYMDAY2CMBXBBCDS,BNYMDAY2CMBXBBCDS10051419080256,1881712587,5/14/2019 8:03,5/14/2019 0:00,77027404,READY,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,7AJF,P,376.41,(null),95.4,(null),SWAPCDSI,CMBX BBB- CDSI S10 PRC 11/17/2059,CDSI,CMBX BBB- CDSI S10 PRC,3,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881712573,BNYMDAY2CMBXBBCDS1881712587
BNYMDAY2CMBXBBCDS,BNYMDAY2CMBXBBCDS10051419080256,1881712587,5/14/2019 8:03,5/14/2019 0:00,77027403,READY,OPEN,BUYL,JPM,10000000,2500000,10000000,2500000,USD,9539,P,376.41,(null),95.4,(null),SWAPCDSI,CMBX BBB- CDSI S10 PRC 11/17/2059,CDSI,CMBX BBB- CDSI S10 PRC,3,0.00001,(null),2/25/2017 0:00,N,USD,11/17/2059 0:00,(null),5/15/2019 0:00,OTC,OTC,(null),(null),(null),(null),1881712573,BNYMDAY2CMBXBBCDS1881712587
