CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,TradePrice,HiNetISIN,LongShort,ExchgBuyRate,SecurityName,CRDOrderID,StrikePrice
1626332237                    ,9577        ,-988920.59,CRDEFSWP,EUR,9/27/2018,2023-12-20 00:00:00,9608041                       ,SWAPS,-873563,116.4761792,(null),S,0.85638,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74909193        ,0
1631032246                    ,9577        ,-988920.59,CRDEFSWP,EUR,10/1/2018,2023-12-20 00:00:00,9608676                       ,SWAPS,-873563,115.3793599,(null),S,0.86322,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,75001005        ,0
1631032317                    ,9577        ,-988920.59,CRDEFSWP,EUR,10/1/2018,2023-12-20 00:00:00,9608698                       ,SWAPS,-873563,115.3793599,(null),S,0.86322,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,75001013        ,0
1614204962                    ,9577        ,-2867871.17,CRDEFSWP,EUR,10/2/2018,2023-12-20 00:00:00,9609066                       ,SWAPS,-2533334,115.3222017,(null),S,0.86539,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74807498        ,0
1632018676                    ,9577        ,-1977841.17,CRDEFSWP,EUR,10/2/2018,2023-12-20 00:00:00,9608988                       ,SWAPS,-1747126,115.2061855,(null),S,0.86539,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,75001092        ,0
1606332010                    ,70GB        ,-8295223.86,CRDEFSWP,EUR,9/11/2018,2023-12-20 00:00:00,9604566                       ,SWAPS,-7327586,115.9434711,(null),S,0.86315,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74695758        ,0
1614205005                    ,70GB        ,-4879543.78,CRDEFSWP,EUR,9/18/2018,2023-12-20 00:00:00,9605741                       ,SWAPS,-4310345,117.0541413,(null),S,0.85474,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74807503        ,0
1617094576                    ,70GB        ,-5123520.69,CRDEFSWP,EUR,9/19/2018,2023-12-20 00:00:00,9606410                       ,SWAPS,-4525862,116.7549568,(null),S,0.85693,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74793104        ,0
1626332237                    ,70GB        ,-2439771.33,CRDEFSWP,EUR,9/27/2018,2023-12-20 00:00:00,9608041                       ,SWAPS,-2155172,116.4761792,(null),S,0.85638,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74909190        ,0
1631032246                    ,70GB        ,-2439771.33,CRDEFSWP,EUR,10/1/2018,2023-12-20 00:00:00,9608676                       ,SWAPS,-2155172,115.3793599,(null),S,0.86322,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,75001002        ,0
1631032317                    ,70GB        ,-2439772.46,CRDEFSWP,EUR,10/1/2018,2023-12-20 00:00:00,9608698                       ,SWAPS,-2155173,115.3793599,(null),S,0.86322,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,75001010        ,0
1614204962                    ,70GB        ,-7075338.2,CRDEFSWP,EUR,10/2/2018,2023-12-20 00:00:00,9609066                       ,SWAPS,-6250000,115.3222017,(null),S,0.86539,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,74807495        ,0
1632018676                    ,70GB        ,-4879543.78,CRDEFSWP,EUR,10/2/2018,2023-12-20 00:00:00,9608988                       ,SWAPS,-4310345,115.2061855,(null),S,0.86539,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,75001089        ,0
1703685134                    ,70GB        ,-4213158,CRDEFSWP,USD,11/26/2018,2023-12-20 00:00:00,9615728                       ,SWAPS,-4213158,91.38459946,(null),S,1,BAHRAIN CDS 12/20/2023,75839241        ,0
1703685284                    ,70GB        ,-4213158,CRDEFSWP,USD,11/26/2018,2023-12-20 00:00:00,9615814                       ,SWAPS,-4213158,91.38459946,(null),S,1,BAHRAIN CDS 12/20/2023,75839248        ,0
1758450381                    ,70GB        ,-20160000,CRDEFSWP,USD,1/7/2019,2020-12-20 00:00:00,(null),SWAPS,-20160000,106.7614719,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2020,76371579        ,0
1770796176                    ,70GB        ,-4901279.22,CRDEFSWP,EUR,1/17/2019,2023-12-20 00:00:00,9621037                       ,SWAPS,-4329545,112.4992891,(null),S,0.87877,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,76473833        ,0
1773187813                    ,70GB        ,-7351919.4,CRDEFSWP,EUR,1/18/2019,2023-12-20 00:00:00,(null),SWAPS,-6494318,112.4601299,(null),S,0.87978,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,76477741        ,0
1776742553                    ,70GB        ,-2450640.18,CRDEFSWP,EUR,1/22/2019,2023-12-20 00:00:00,9621628                       ,SWAPS,-2164773,112.3825251,(null),S,0.88055,VOLKSWAGEN INTL FIN NV CDS 12/20/2023,76566950        ,0
937363437                     ,70GB        ,-360000,CRDEFSWP,USD,8/2/2017,2022-06-20 00:00:00,9528763                       ,SWAPS,-360000,101.0567494,(null),S,1,BANK OF CHINA/HK CDS 06/20/2022,68739287        ,0
1023100110                    ,70GB        ,-4018792.1,CRDEFSWP,EUR,10/11/2017,2022-12-20 00:00:00,9542611                       ,SWAPS,-3550000,140.1501384,(null),S,0.84434,GLENCORE FINANCE EUROPE CDS 12/20/2022,69749034        ,0
1029795503                    ,70GB        ,-6400000,CRDEFSWP,USD,10/17/2017,2022-12-20 00:00:00,9543498                       ,SWAPS,-6400000,101.4517572,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,69831561        ,0
1029795928                    ,70GB        ,-4698024.57,CRDEFSWP,EUR,10/17/2017,2022-12-20 00:00:00,9543539                       ,SWAPS,-4150000,139.8335676,(null),S,0.85092,GLENCORE FINANCE EUROPE CDS 12/20/2022,69831695        ,0
1051393747                    ,70GB        ,-7000000,CRDEFSWP,USD,11/6/2017,2022-12-20 00:00:00,9547973                       ,SWAPS,-7000000,101.5090108,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70127963        ,0
1053662542                    ,70GB        ,-4867832.68,CRDEFSWP,EUR,11/6/2017,2022-12-20 00:00:00,9547995                       ,SWAPS,-4300000,138.5138638,(null),S,0.86311,GLENCORE FINANCE EUROPE CDS 12/20/2022,70144456        ,0
1065742457                    ,70GB        ,-6950000,CRDEFSWP,USD,11/16/2017,2022-12-20 00:00:00,9550175                       ,SWAPS,-6950000,101.1878605,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70315545        ,0
1067072209                    ,70GB        ,-4301805.63,CRDEFSWP,EUR,11/16/2017,2022-12-20 00:00:00,9550324                       ,SWAPS,-3800000,139.1491542,(null),S,0.84944,GLENCORE FINANCE EUROPE CDS 12/20/2022,70330164        ,0
1080484398                    ,70GB        ,-7000000,CRDEFSWP,USD,11/29/2017,2022-12-20 00:00:00,9554531                       ,SWAPS,-7000000,101.3696075,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70504820        ,0
1101344741                    ,70GB        ,-4188600.22,CRDEFSWP,EUR,12/14/2017,2022-12-20 00:00:00,9559871                       ,SWAPS,-3700000,138.6782313,(null),S,0.84922,GLENCORE FINANCE EUROPE CDS 12/20/2022,70759122        ,0
1164339325                    ,70GB        ,-11000000,CRDEFSWP,USD,1/17/2018,2022-12-20 00:00:00,9565102                       ,SWAPS,-11000000,101.6983379,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71205708        ,0
1183315728                    ,70GB        ,-8943227.49,CRDEFSWP,EUR,1/24/2018,2022-12-20 00:00:00,9566354                       ,SWAPS,-7900000,147.0587505,(null),S,0.80762,GLENCORE FINANCE EUROPE CDS 12/20/2022,71349148        ,0
1236051220                    ,70GB        ,-10200000,CRDEFSWP,USD,2/14/2018,2022-12-20 00:00:00,9569698                       ,SWAPS,-10200000,101.098,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71726938        ,0
1256913798                    ,70GB        ,-5660270.56,CRDEFSWP,EUR,2/21/2018,2022-12-20 00:00:00,9570980                       ,SWAPS,-5000000,145.9395655,(null),S,0.81172,GLENCORE FINANCE EUROPE CDS 12/20/2022,71831605        ,0
1256715622                    ,70GB        ,-11000000,CRDEFSWP,USD,2/22/2018,2022-12-20 00:00:00,9571228                       ,SWAPS,-11000000,101.2239,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71806371        ,0
1267790597                    ,70GB        ,-7000000,CRDEFSWP,USD,2/27/2018,2022-12-20 00:00:00,9573376                       ,SWAPS,-7000000,101.4023538,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71917538        ,0
1284923903                    ,70GB        ,-8500000,CRDEFSWP,USD,3/6/2018,2022-12-20 00:00:00,9574506                       ,SWAPS,-8500000,101.3965333,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,72030582        ,0
1455862633                    ,70GB        ,10969604.35,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587601                       ,SWAPS,9690000,118.1700329,(null),L,0.84937,UNICREDIT SPA CDS 06/20/2023,73209162        ,0
1521648773                    ,70GB        ,9472820.51,CRDEFSWP,EUR,7/9/2018,2023-06-20 00:00:00,9594236                       ,SWAPS,8367816,136.2977632,(null),L,0.85038,ARCELORMITTAL CDS 06/20/2023,73833185        ,0
1521648783                    ,70GB        ,-9524868.96,CRDEFSWP,EUR,7/9/2018,2023-06-20 00:00:00,9594214                       ,SWAPS,-8413793,134.3745044,(null),S,0.85038,GLENCORE FINANCE EUROPE CDS 06/20/2023,73833193        ,0
1555090629                    ,70GB        ,-3735778.57,CRDEFSWP,EUR,8/2/2018,2023-06-20 00:00:00,9598153                       ,SWAPS,-3300000,132.8225489,(null),S,0.86118,GLENCORE FINANCE EUROPE CDS 06/20/2023,74183002        ,0
956593665                     ,9752        ,-700000,CRDEFSWP,USD,8/17/2017,2022-06-20 00:00:00,9531244                       ,SWAPS,-700000,100.9337793,(null),S,1,BANK OF CHINA/HK CDS 06/20/2022,68963116        ,0
1236051220                    ,9752        ,-700000,CRDEFSWP,USD,2/14/2018,2022-12-20 00:00:00,9569698                       ,SWAPS,-700000,101.098,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71726939        ,0
1455862633                    ,9752        ,113205.41,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587601                       ,SWAPS,100000,118.1700329,(null),L,0.84937,UNICREDIT SPA CDS 06/20/2023,73209165        ,0
1555090598                    ,9752        ,1132054.11,CRDEFSWP,EUR,8/2/2018,2023-06-20 00:00:00,9598197                       ,SWAPS,1000000,114.1658869,(null),L,0.86118,UNICREDIT SPA CDS 06/20/2023,74182997        ,0
1556922683                    ,9752        ,566027.06,CRDEFSWP,EUR,8/3/2018,2023-06-20 00:00:00,9598874                       ,SWAPS,500000,113.6315064,(null),L,0.86281,UNICREDIT SPA CDS 06/20/2023,74200612        ,0
1558977327                    ,9752        ,566027.06,CRDEFSWP,EUR,8/6/2018,2023-06-20 00:00:00,9599231                       ,SWAPS,500000,113.3204976,(null),L,0.8652,UNICREDIT SPA CDS 06/20/2023,74213916        ,0
1703685134                    ,9752        ,-986842,CRDEFSWP,USD,11/26/2018,2023-12-20 00:00:00,9615728                       ,SWAPS,-986842,91.38459946,(null),S,1,BAHRAIN CDS 12/20/2023,75839244        ,0
1703685284                    ,9752        ,-986842,CRDEFSWP,USD,11/26/2018,2023-12-20 00:00:00,9615814                       ,SWAPS,-986842,91.38459946,(null),S,1,BAHRAIN CDS 12/20/2023,75839251        ,0
1065742457                    ,9752        ,-1350000,CRDEFSWP,USD,11/16/2017,2022-12-20 00:00:00,9550175                       ,SWAPS,-1350000,101.1878605,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70315547        ,0
1080484398                    ,9752        ,-800000,CRDEFSWP,USD,11/29/2017,2022-12-20 00:00:00,9554531                       ,SWAPS,-800000,101.3696075,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70504822        ,0
1455921058                    ,9539        ,5886681.38,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587623                       ,SWAPS,5200000,117.9663579,(null),L,0.84937,INTESA SANPAOLO SPA CDS 06/20/2023,73211769        ,0
1608081382                    ,9539        ,-2875058.58,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605105                       ,SWAPS,-2539683,117.5229648,(null),S,0.85657,DAIMLER AG CDS 12/20/2023,74693738        ,0
1759409749                    ,9539        ,-3705882,CRDEFSWP,USD,1/8/2019,2019-12-20 00:00:00,(null),SWAPS,-3705882,103.9901858,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2019,76371622        ,0
1455921058                    ,7AJF        ,8150789.61,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587623                       ,SWAPS,7200000,117.9663579,(null),L,0.84937,INTESA SANPAOLO SPA CDS 06/20/2023,73211761        ,0
1089355267                    ,7AJF        ,-1584875.76,CRDEFSWP,EUR,12/5/2017,2022-12-20 00:00:00,9556689                       ,SWAPS,-1400000,139.632973,(null),S,0.8452,GLENCORE FINANCE EUROPE CDS 12/20/2022,70614017        ,0
1608081382                    ,7AJF        ,-4540009.06,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605105                       ,SWAPS,-4010417,117.5229648,(null),S,0.85657,DAIMLER AG CDS 12/20/2023,74693730        ,0
1103709630                    ,7AJF        ,-1358464.93,CRDEFSWP,EUR,11/29/2017,2022-12-20 00:00:00,9559893                       ,SWAPS,-1200000,140.4433316,(null),S,0.84385,GLENCORE FINANCE EUROPE CDS 12/20/2022,70785966        ,0
1038161676                    ,7AJF        ,-2300000,CRDEFSWP,USD,10/25/2017,2022-12-20 00:00:00,9545331                       ,SWAPS,-2300000,101.786086,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,69950636        ,0
1759409749                    ,7AJF        ,-5970588,CRDEFSWP,USD,1/8/2019,2019-12-20 00:00:00,(null),SWAPS,-5970588,103.9901858,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2019,76371613        ,0
1455921058                    ,9810        ,962246,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587623                       ,SWAPS,850000,117.9663579,(null),L,0.84937,INTESA SANPAOLO SPA CDS 06/20/2023,73211767        ,0
1608081382                    ,9810        ,-482919.57,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605105                       ,SWAPS,-426587,117.5229648,(null),S,0.85657,DAIMLER AG CDS 12/20/2023,74693736        ,0
1759409749                    ,9810        ,-617647,CRDEFSWP,USD,1/8/2019,2019-12-20 00:00:00,(null),SWAPS,-617647,103.9901858,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2019,76371620        ,0
1682585272                    ,4632        ,330000,CRDEFSWP,USD,11/8/2018,2023-12-20 00:00:00,(null),SWAPS,330000,99.15070398,(null),L,1,COLOMBIA CDS 12/20/2023,75615631        ,0
1759409749                    ,9577        ,-4941176,CRDEFSWP,USD,1/8/2019,2019-12-20 00:00:00,(null),SWAPS,-4941176,103.9901858,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2019,76371619        ,0
1089355267                    ,9577        ,-1981094.7,CRDEFSWP,EUR,12/5/2017,2022-12-20 00:00:00,9556689                       ,SWAPS,-1750000,139.632973,(null),S,0.8452,GLENCORE FINANCE EUROPE CDS 12/20/2022,70614020        ,0
1455921058                    ,9577        ,7924378.79,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587623                       ,SWAPS,7000000,117.9663579,(null),L,0.84937,INTESA SANPAOLO SPA CDS 06/20/2023,73211766        ,0
1608081382                    ,9577        ,-4267664.01,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605105                       ,SWAPS,-3769841,117.5229648,(null),S,0.85657,DAIMLER AG CDS 12/20/2023,74693735        ,0
1607337285                    ,70GB        ,-8554038.6,CRDEFSWP,EUR,9/12/2018,2023-12-20 00:00:00,9604737                       ,SWAPS,-7556210,117.02449,(null),S,0.86022,DAIMLER AG CDS 12/20/2023,74689693        ,0
1608081382                    ,70GB        ,-10472623.54,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605105                       ,SWAPS,-9250992,117.5229648,(null),S,0.85657,DAIMLER AG CDS 12/20/2023,74693731        ,0
1759409749                    ,70GB        ,-13835294,CRDEFSWP,USD,1/8/2019,2019-12-20 00:00:00,(null),SWAPS,-13835294,103.9901858,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2019,76371614        ,0
1038161676                    ,70GB        ,-7000000,CRDEFSWP,USD,10/25/2017,2022-12-20 00:00:00,9545331                       ,SWAPS,-7000000,101.786086,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,69950637        ,0
1089355267                    ,70GB        ,-5603667.86,CRDEFSWP,EUR,12/5/2017,2022-12-20 00:00:00,9556689                       ,SWAPS,-4950000,139.632973,(null),S,0.8452,GLENCORE FINANCE EUROPE CDS 12/20/2022,70614018        ,0
1103709630                    ,70GB        ,-3282956.93,CRDEFSWP,EUR,11/29/2017,2022-12-20 00:00:00,9559893                       ,SWAPS,-2900000,140.4433316,(null),S,0.84385,GLENCORE FINANCE EUROPE CDS 12/20/2022,70785967        ,0
1455921058                    ,70GB        ,20943001.08,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587623                       ,SWAPS,18500000,117.9663579,(null),L,0.84937,INTESA SANPAOLO SPA CDS 06/20/2023,73211762        ,0
1455921058                    ,9752        ,2682968.25,CRDEFSWP,EUR,5/22/2018,2023-06-20 00:00:00,9587623                       ,SWAPS,2370000,117.9663579,(null),L,0.84937,INTESA SANPAOLO SPA CDS 06/20/2023,73211765        ,0
1555090607                    ,9752        ,1132054.11,CRDEFSWP,EUR,8/2/2018,2023-06-20 00:00:00,9598175                       ,SWAPS,1000000,113.5271731,(null),L,0.86118,INTESA SANPAOLO SPA CDS 06/20/2023,74182998        ,0
1556922647                    ,9752        ,566027.06,CRDEFSWP,EUR,8/3/2018,2023-06-20 00:00:00,9598863                       ,SWAPS,500000,113.0499183,(null),L,0.86281,INTESA SANPAOLO SPA CDS 06/20/2023,74200130        ,0
1558977318                    ,9752        ,566027.06,CRDEFSWP,EUR,8/6/2018,2023-06-20 00:00:00,(null),SWAPS,500000,112.6888472,(null),L,0.8652,INTESA SANPAOLO SPA CDS 06/20/2023,74213915        ,0
1557117051                    ,9752        ,-2800000,CRDEFSWP,USD,8/6/2018,2023-06-20 00:00:00,9599156                       ,SWAPS,-2800000,100.9570047,(null),S,1,BANK OF CHINA/HK CDS 06/20/2023,74202214        ,0
1559037063                    ,9752        ,-2500000,CRDEFSWP,USD,8/7/2018,2023-06-20 00:00:00,9599703                       ,SWAPS,-2500000,100.9791235,(null),S,1,BANK OF CHINA/HK CDS 06/20/2023,74214143        ,0
1608081382                    ,9752        ,-2685483.67,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605105                       ,SWAPS,-2372222,117.5229648,(null),S,0.85657,DAIMLER AG CDS 12/20/2023,74693734        ,0
1759409749                    ,9752        ,-2294118,CRDEFSWP,USD,1/8/2019,2019-12-20 00:00:00,(null),SWAPS,-2294118,103.9901858,(null),S,1,FORD MOTOR COMPANY CDS 12/20/2019,76371618        ,0
1183315838                    ,9539        ,-2700000,CRDEFSWP,USD,1/25/2018,2022-12-20 00:00:00,9566677                       ,SWAPS,-2700000,101.6883614,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71349213        ,0
1477389079                    ,9539        ,-735835.17,CRDEFSWP,EUR,6/6/2018,2023-06-20 00:00:00,9589210                       ,SWAPS,-650000,138.3944874,(null),S,0.84882,GLENCORE FINANCE EUROPE CDS 06/20/2023,73407984        ,0
1522285334                    ,9539        ,-3180160.75,CRDEFSWP,EUR,7/13/2018,2023-06-20 00:00:00,9595239                       ,SWAPS,-2809195,132.684165,(null),S,0.85708,GLENCORE FINANCE EUROPE CDS 06/20/23,73824220        ,0
1606331977                    ,9539        ,-2852057.51,CRDEFSWP,EUR,9/11/2018,2023-12-20 00:00:00,9604618                       ,SWAPS,-2519365,118.1088577,(null),S,0.86315,BMW FINANCE NV CDS 12/20/2023,74695756        ,0
1609663687                    ,9539        ,-1336327.62,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605194                       ,SWAPS,-1180445,119.075503,(null),S,0.85657,BMW FINANCE NV CDS 12/20/2023,74693940        ,0
1618017665                    ,9539        ,-1653732.95,CRDEFSWP,EUR,9/20/2018,2023-12-20 00:00:00,9606595                       ,SWAPS,-1460825,119.9428621,(null),S,0.85096,BMW FINANCE NV CDS 12/20/2023,74813698        ,0
1628800789                    ,9539        ,-575012.17,CRDEFSWP,EUR,9/28/2018,2023-12-20 00:00:00,9608427                       ,SWAPS,-507937,117.8120204,(null),S,0.86096,BMW FINANCE NV CDS 12/20/2023,74909280        ,0
1628800888                    ,9539        ,-575012.17,CRDEFSWP,EUR,9/28/2018,2023-12-20 00:00:00,9608472                       ,SWAPS,-507937,117.8120204,(null),S,0.86096,BMW FINANCE NV CDS 12/20/2023,74909298        ,0
1770796121                    ,9539        ,-2641583.74,CRDEFSWP,EUR,1/17/2019,2023-12-20 00:00:00,9621059                       ,SWAPS,-2333443,114.178281,(null),S,0.87877,DAIMLER AG CDS 12/20/2023,76473831        ,0
1772216617                    ,9539        ,-2641583.74,CRDEFSWP,EUR,1/18/2019,2023-12-20 00:00:00,9621316                       ,SWAPS,-2333443,114.2114363,(null),S,0.87978,DAIMLER AG CDS 12/20/2023,76473873        ,0
1775035187                    ,9539        ,-1320792.44,CRDEFSWP,EUR,1/21/2019,2023-12-20 00:00:00,9621446                       ,SWAPS,-1166722,114.1452282,(null),S,0.87986,DAIMLER AG CDS 12/20/2023,76564809        ,0
918883056                     ,9539        ,-4220000,CRDEFSWP,USD,7/18/2017,2022-06-20 00:00:00,9525708                       ,SWAPS,-4220000,100.8311902,(null),S,1,BANK OF CHINA/HK CDS 06/20/2022,68514638        ,0
1005423061                    ,9539        ,-900000,CRDEFSWP,USD,9/27/2017,2022-12-20 00:00:00,9539345                       ,SWAPS,-900000,101.296,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,69546619        ,0
1477389079                    ,7AJF        ,-2162223.35,CRDEFSWP,EUR,6/6/2018,2023-06-20 00:00:00,9589210                       ,SWAPS,-1910000,138.3944874,(null),S,0.84882,GLENCORE FINANCE EUROPE CDS 06/20/2023,73407979        ,0
1477443079                    ,7AJF        ,-850000,CRDEFSWP,USD,6/7/2018,2023-06-20 00:00:00,9589577                       ,SWAPS,-850000,101.6393333,(null),S,1,BANK OF CHINA/HK CDS 06/20/2023,73408813        ,0
1522285334                    ,7AJF        ,-4556192.9,CRDEFSWP,EUR,7/13/2018,2023-06-20 00:00:00,9595239                       ,SWAPS,-4024713,132.684165,(null),S,0.85708,GLENCORE FINANCE EUROPE CDS 06/20/23,73824213        ,0
1089354617                    ,7AJF        ,-2200000,CRDEFSWP,USD,12/5/2017,2022-12-20 00:00:00,9556548                       ,SWAPS,-2200000,101.4224,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70611358        ,0
1606331977                    ,7AJF        ,-4503688.23,CRDEFSWP,EUR,9/11/2018,2023-12-20 00:00:00,9604618                       ,SWAPS,-3978333,118.1088577,(null),S,0.86315,BMW FINANCE NV CDS 12/20/2023,74695748        ,0
1609663687                    ,7AJF        ,-2110196.41,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605194                       ,SWAPS,-1864042,119.075503,(null),S,0.85657,BMW FINANCE NV CDS 12/20/2023,74693932        ,0
1609663658                    ,7AJF        ,-1811286.58,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605183                       ,SWAPS,-1600000,134.1353107,(null),S,0.85657,GLENCORE FINANCE EUROPE CDS 12/20/2023,74693928        ,0
1618017665                    ,7AJF        ,-2611413.37,CRDEFSWP,EUR,9/20/2018,2023-12-20 00:00:00,9606595                       ,SWAPS,-2306792,119.9428621,(null),S,0.85096,BMW FINANCE NV CDS 12/20/2023,74813690        ,0
1628800789                    ,7AJF        ,-908001.36,CRDEFSWP,EUR,9/28/2018,2023-12-20 00:00:00,9608427                       ,SWAPS,-802083,117.8120204,(null),S,0.86096,BMW FINANCE NV CDS 12/20/2023,74909272        ,0
1628800888                    ,7AJF        ,-908001.36,CRDEFSWP,EUR,9/28/2018,2023-12-20 00:00:00,9608472                       ,SWAPS,-802083,117.8120204,(null),S,0.86096,BMW FINANCE NV CDS 12/20/2023,74909290        ,0
1101343841                    ,7AJF        ,-1900000,CRDEFSWP,USD,12/13/2017,2022-12-20 00:00:00,9559569                       ,SWAPS,-1900000,101.4749762,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,70758883        ,0
1770796121                    ,7AJF        ,-4125145.19,CRDEFSWP,EUR,1/17/2019,2023-12-20 00:00:00,9621059                       ,SWAPS,-3643947,114.178281,(null),S,0.87877,DAIMLER AG CDS 12/20/2023,76473823        ,0
1772216617                    ,7AJF        ,-4125145.19,CRDEFSWP,EUR,1/18/2019,2023-12-20 00:00:00,9621316                       ,SWAPS,-3643947,114.2114363,(null),S,0.87978,DAIMLER AG CDS 12/20/2023,76473865        ,0
1775035187                    ,7AJF        ,-2062572.03,CRDEFSWP,EUR,1/21/2019,2023-12-20 00:00:00,9621446                       ,SWAPS,-1821973,114.1452282,(null),S,0.87986,DAIMLER AG CDS 12/20/2023,76564801        ,0
1183315838                    ,7AJF        ,-3000000,CRDEFSWP,USD,1/25/2018,2022-12-20 00:00:00,9566677                       ,SWAPS,-3000000,101.6883614,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71349209        ,0
1200591098                    ,7AJF        ,-3000000,CRDEFSWP,USD,1/31/2018,2022-12-20 00:00:00,9567410                       ,SWAPS,-3000000,101.3814727,(null),S,1,BANK OF CHINA/HK CDS 12/20/2022,71455753        ,0
1522285334                    ,9810        ,-519833.59,CRDEFSWP,EUR,7/13/2018,2023-06-20 00:00:00,9595239                       ,SWAPS,-459195,132.684165,(null),S,0.85708,GLENCORE FINANCE EUROPE CDS 06/20/23,73824218        ,0
1606331977                    ,9810        ,-479057,CRDEFSWP,EUR,9/11/2018,2023-12-20 00:00:00,9604618                       ,SWAPS,-423175,118.1088577,(null),S,0.86315,BMW FINANCE NV CDS 12/20/2023,74695754        ,0
1609663687                    ,9810        ,-224461.43,CRDEFSWP,EUR,9/13/2018,2023-12-20 00:00:00,9605194                       ,SWAPS,-198278,119.075503,(null),S,0.85657,BMW FINANCE NV CDS 12/20/2023,74693938        ,0
1618017665                    ,9810        ,-277775.51,CRDEFSWP,EUR,9/20/2018,2023-12-20 00:00:00,9606595                       ,SWAPS,-245373,119.9428621,(null),S,0.85096,BMW FINANCE NV CDS 12/20/2023,74813696        ,0
1628800789                    ,9810        ,-96583.46,CRDEFSWP,EUR,9/28/2018,2023-12-20 00:00:00,9608427                       ,SWAPS,-85317,117.8120204,(null),S,0.86096,BMW FINANCE NV CDS 12/20/2023,74909278        ,0
1628800888                    ,9810        ,-96583.46,CRDEFSWP,EUR,9/28/2018,2023-12-20 00:00:00,9608472                       ,SWAPS,-85317,117.8120204,(null),S,0.86096,BMW FINANCE NV CDS 12/20/2023,74909296        ,0
1770796121                    ,9810        ,-439849.44,CRDEFSWP,EUR,1/17/2019,2023-12-20 00:00:00,9621059                       ,SWAPS,-388541,114.178281,(null),S,0.87877,DAIMLER AG CDS 12/20/2023,76473829        ,0
1772216617                    ,9810        ,-439849.44,CRDEFSWP,EUR,1/18/2019,2023-12-20 00:00:00,9621316                       ,SWAPS,-388541,114.2114363,(null),S,0.87978,DAIMLER AG CDS 12/20/2023,76473871        ,0
